ID,FATHER,MOTHER
BS08483,NA,NA
BS08484,NA,NA
BS08488,NA,NA
BS08489,NA,NA
BS08491,NA,NA
BS08499,NA,NA
BS08501,NA,NA
BS08506,NA,NA
BS08508,NA,NA
BS08509,NA,NA
BS08510,NA,NA
BS08511,NA,NA
BS08512,NA,NA
BS08513,NA,NA
BS08514,NA,NA
BS08515,NA,NA
BS08516,NA,NA
BS08558,NA,NA
BS08559,NA,NA
BS08560,NA,NA
BS08561,NA,NA
BS08562,NA,NA
BS08563,NA,NA
BS08578,NA,NA
BS08954,NA,NA
BS08955,NA,NA
BS08956,NA,NA
BS08957,NA,NA
BS09147,NA,NA
BS09148,NA,NA
BS09156,NA,NA
BS09255,NA,NA
BS09258,NA,NA
BS09262,NA,NA
BS09263,NA,NA
BS09275,NA,NA
BS09298,NA,NA
BS44140,NA,NA
BS44141,NA,NA
BS44225,NA,NA
BS44317,NA,NA
BS44318,NA,NA
BS44359,NA,NA
BS44365,NA,NA
BS44371,NA,NA
BS44374,NA,NA
BS44378,NA,NA
BS44379,NA,NA
BS44380,NA,NA
BS44398,NA,NA
BS44399,NA,NA
BS44400,NA,NA
BS44456,NA,NA
BS44458,NA,NA
BS44460,NA,NA
BS44466,NA,NA
BS44467,NA,NA
BS44469,NA,NA
BS44470,NA,NA
BS44477,NA,NA
BS44487,NA,NA
BS44488,NA,NA
BS44494,NA,NA
BS44497,NA,NA
BS44498,NA,NA
BS44508,NA,NA
BS44511,NA,NA
BS44518,NA,NA
BS44531,NA,NA
BS44538,NA,NA
BS44540,NA,NA
BS44541,NA,NA
BS44542,NA,NA
BS44545,NA,NA
BS44548,NA,NA
BS44549,NA,NA
BS44550,NA,NA
BS44599,NA,NA
BS44600,NA,NA
BS44601,NA,NA
BS44607,NA,NA
BS44610,NA,NA
BS44660,NA,NA
BS44769,NA,NA
BS59524,NA,NA
BS79316,NA,NA
BS79317,NA,NA
C121652,NA,NA
C211716,NA,NA
C211718,NA,NA
C211719,NA,NA
C372641,NA,NA
C375008,NA,NA
C375308,NA,NA
C375309,NA,NA
C375318,NA,NA
C375330,NA,NA
C375381,NA,NA
C375382,NA,NA
C375396,NA,NA
C375397,NA,NA
C375398,NA,NA
C375405,NA,NA
C375416,NA,NA
C375448,NA,NA
C375449,NA,NA
C375602,NA,NA
C375604,NA,NA
C375609,NA,NA
C375611,NA,NA
C375612,NA,NA
C375614,NA,NA
C375626,NA,NA
C375629,NA,NA
C375638,NA,NA
C375641,NA,NA
C375643,NA,NA
C375645,NA,NA
C375651,NA,NA
C375669,NA,NA
C375670,NA,NA
C375674,NA,NA
C375675,NA,NA
C375679,NA,NA
C375681,NA,NA
C375683,NA,NA
C375684,NA,NA
C375685,NA,NA
C375687,NA,NA
C375689,NA,NA
C375698,NA,NA
C375699,NA,NA
C375749,NA,NA
C375756,NA,NA
C375759,NA,NA
C375761,NA,NA
C375766,NA,NA
C375768,NA,NA
C375769,NA,NA
C375771,NA,NA
C375773,NA,NA
C375774,NA,NA
C375775,NA,NA
C375777,NA,NA
C375780,NA,NA
C375783,NA,NA
C375786,NA,NA
C375790,NA,NA
C375792,NA,NA
C375795,NA,NA
C375797,NA,NA
C375799,NA,NA
C375800,NA,NA
C375806,NA,NA
C375807,NA,NA
C375808,NA,NA
C375809,NA,NA
C375811,NA,NA
C375813,NA,NA
C375822,NA,NA
C375836,NA,NA
C659238,NA,NA
C659245,NA,NA
C659249,NA,NA
C659250,NA,NA
C659270,NA,NA
C659292,NA,NA
C695100,NA,NA
C695182,NA,NA
C695191,NA,NA
C695199,NA,NA
C695200,NA,NA
C695208,NA,NA
C695209,NA,NA
C695212,NA,NA
C695213,NA,NA
C695214,NA,NA
C695224,NA,NA
C695225,NA,NA
C695226,NA,NA
C695236,NA,NA
C695237,NA,NA
C695238,NA,NA
C695239,NA,NA
C695240,NA,NA
C695241,NA,NA
C695242,NA,NA
C695243,NA,NA
C695244,NA,NA
C695245,NA,NA
C695246,NA,NA
C695247,NA,NA
C695248,NA,NA
C695249,NA,NA
C695250,NA,NA
C695251,NA,NA
C695252,NA,NA
C695253,NA,NA
C695254,NA,NA
C695255,NA,NA
C695256,NA,NA
C695257,NA,NA
C695272,NA,NA
C695310,NA,NA
C695326,NA,NA
C695330,NA,NA
C695331,NA,NA
C695333,NA,NA
C695334,NA,NA
C695335,NA,NA
C695336,NA,NA
C695337,NA,NA
C695338,NA,NA
C695340,NA,NA
C695341,NA,NA
C695342,NA,NA
C695343,NA,NA
C695345,NA,NA
C695346,NA,NA
C695347,NA,NA
C695348,NA,NA
C695349,NA,NA
C695351,NA,NA
C695352,NA,NA
C695353,NA,NA
C695354,NA,NA
C695355,NA,NA
C695356,NA,NA
C695357,NA,NA
C695358,NA,NA
C695359,NA,NA
C695360,NA,NA
C695361,NA,NA
C695362,NA,NA
C695363,NA,NA
C695364,NA,NA
C695365,NA,NA
C695366,NA,NA
C695371,NA,NA
C695372,NA,NA
C695373,NA,NA
C695374,NA,NA
C695380,NA,NA
C695381,NA,NA
C695382,NA,NA
C695383,NA,NA
C695384,NA,NA
C695385,NA,NA
C695386,NA,NA
C695387,NA,NA
C695388,NA,NA
C695389,NA,NA
C695390,NA,NA
C695391,NA,NA
C695392,NA,NA
C695394,NA,NA
C695395,NA,NA
C695396,NA,NA
C695397,NA,NA
C695399,NA,NA
C695529,NA,NA
C695531,NA,NA
C695537,NA,NA
C695547,NA,NA
C695548,NA,NA
C695561,NA,NA
C695566,NA,NA
C695570,NA,NA
C695575,NA,NA
C695577,NA,NA
C695586,NA,NA
C695589,NA,NA
C695590,NA,NA
C695591,NA,NA
C695594,NA,NA
C695595,NA,NA
C695599,NA,NA
C695600,NA,NA
C695609,NA,NA
C695616,NA,NA
C695630,NA,NA
C695631,NA,NA
C695695,NA,NA
C695701,NA,NA
C695715,NA,NA
C696253,NA,NA
C696254,NA,NA
C696273,NA,NA
C696274,NA,NA
C696468,NA,NA
C696477,NA,NA
C696498,NA,NA
C696499,NA,NA
C696500,NA,NA
C696547,NA,NA
C696548,NA,NA
C696549,NA,NA
C696596,NA,NA
C696747,NA,NA
C696748,NA,NA
C696749,NA,NA
C696750,NA,NA
C696799,NA,NA
C696800,NA,NA
C716315,NA,NA
C716316,NA,NA
C716440,NA,NA
C716441,NA,NA
C716451,NA,NA
C716452,NA,NA
C716485,NA,NA
C716486,NA,NA
C716487,NA,NA
C716580,NA,NA
C716665,NA,NA
C716666,NA,NA
C716667,NA,NA
C716776,NA,NA
C716869,NA,NA
C716870,NA,NA
C716889,NA,NA
C716893,NA,NA
C716895,NA,NA
C716898,NA,NA
C716968,NA,NA
C716983,NA,NA
C716993,NA,NA
C95067,NA,NA
E018108,NA,NA
E018114,NA,NA
E018137,NA,NA
E018145,NA,NA
E018163,NA,NA
E018166,NA,NA
E018185,NA,NA
E018348,NA,NA
E018349,NA,NA
E018350,NA,NA
E018351,NA,NA
E018352,NA,NA
E018353,NA,NA
E018354,NA,NA
E018355,NA,NA
E018356,NA,NA
E018357,NA,NA
E018358,NA,NA
E018361,NA,NA
E018362,NA,NA
E018363,NA,NA
E018364,NA,NA
E018375,NA,NA
E018376,NA,NA
E018377,NA,NA
E018488,NA,NA
E018494,NA,NA
E029537,NA,NA
E066041,NA,NA
E066042,NA,NA
E066099,NA,NA
E066143,NA,NA
E066160,NA,NA
E066179,NA,NA
E066181,NA,NA
E066182,NA,NA
E066183,NA,NA
E066184,NA,NA
E066193,NA,NA
E066203,NA,NA
E066205,NA,NA
E066206,NA,NA
E066210,NA,NA
E066214,NA,NA
E066220,NA,NA
E066224,NA,NA
E066227,NA,NA
E066244,NA,NA
E066304,NA,NA
E066305,NA,NA
E066312,NA,NA
E066313,NA,NA
E066314,NA,NA
E066315,NA,NA
E066316,NA,NA
E066317,NA,NA
E066318,NA,NA
E066319,NA,NA
E066320,NA,NA
E066321,NA,NA
E066322,NA,NA
E066323,NA,NA
E066324,NA,NA
E066325,NA,NA
E066326,NA,NA
E066327,NA,NA
E066328,NA,NA
E066329,NA,NA
E066330,NA,NA
E066365,NA,NA
E066379,NA,NA
E066386,NA,NA
E067010,NA,NA
E067053,NA,NA
E067701,NA,NA
E067712,NA,NA
E067717,NA,NA
E067718,NA,NA
E067719,NA,NA
E067720,NA,NA
E067728,NA,NA
E067729,NA,NA
E067740,NA,NA
E067741,NA,NA
E067742,NA,NA
E067743,NA,NA
E067786,NA,NA
E067787,NA,NA
E067788,NA,NA
E067800,NA,NA
E067801,NA,NA
E067812,NA,NA
E067896,NA,NA
E067897,NA,NA
E067898,NA,NA
E067899,NA,NA
E067900,NA,NA
E067997,NA,NA
E067998,NA,NA
E068000,NA,NA
E135011,NA,NA
E135012,NA,NA
E135013,NA,NA
E135014,NA,NA
E181472,NA,NA
E181476,NA,NA
E181477,NA,NA
E181481,NA,NA
E181489,NA,NA
E287353,NA,NA
E368859,NA,NA
E368867,NA,NA
E368869,NA,NA
E368870,NA,NA
E368871,NA,NA
E368874,NA,NA
E368875,NA,NA
E368876,NA,NA
E368879,NA,NA
E368880,NA,NA
E368882,NA,NA
E368895,NA,NA
E368896,NA,NA
E368897,NA,NA
E368898,NA,NA
E368899,NA,NA
E368900,NA,NA
E464517,NA,NA
E464520,NA,NA
E509091,NA,NA
E509099,NA,NA
E509229,NA,NA
E509231,NA,NA
E509237,NA,NA
E509319,NA,NA
E509332,NA,NA
E509351,NA,NA
E509370,NA,NA
E509380,NA,NA
E509388,NA,NA
E509389,NA,NA
E509398,NA,NA
E509399,NA,NA
E509400,NA,NA
E525475,NA,NA
E525897,NA,NA
E525898,NA,NA
E587134,NA,NA
E587169,NA,NA
E587178,NA,NA
E587198,NA,NA
E587202,NA,NA
E587208,NA,NA
E587213,NA,NA
E587250,NA,NA
E587270,NA,NA
E587271,NA,NA
E587296,NA,NA
E587298,NA,NA
E587299,NA,NA
E587300,NA,NA
E587316,NA,NA
E587328,NA,NA
E587353,NA,NA
E587446,NA,NA
E598042,NA,NA
E77016,NA,NA
E77056,NA,NA
E77068,NA,NA
E77070,NA,NA
E77087,NA,NA
E77092,NA,NA
E77104,NA,NA
E77151,NA,NA
E77316,NA,NA
E77436,NA,NA
E906558,NA,NA
E906594,NA,NA
E906671,NA,NA
E906672,NA,NA
E906677,NA,NA
E906704,NA,NA
E906724,NA,NA
E906737,NA,NA
E906790,NA,NA
E906856,NA,NA
E906858,NA,NA
E906868,NA,NA
E906920,NA,NA
E906931,NA,NA
E906932,NA,NA
E906933,NA,NA
E906934,NA,NA
E906935,NA,NA
E906936,NA,NA
E906948,NA,NA
E906949,NA,NA
E906950,NA,NA
E906951,NA,NA
E906964,NA,NA
E906965,NA,NA
E906976,NA,NA
E906977,NA,NA
E906978,NA,NA
E906988,NA,NA
E906989,NA,NA
E906990,NA,NA
E906991,NA,NA
E906992,NA,NA
E906993,NA,NA
E906994,NA,NA
E906995,NA,NA
E906996,NA,NA
E906997,NA,NA
E906998,NA,NA
E906999,NA,NA
E907000,NA,NA
E956074,NA,NA
E956075,NA,NA
E956108,NA,NA
E956214,NA,NA
E956215,NA,NA
E956216,NA,NA
E956217,NA,NA
E956247,NA,NA
E956248,NA,NA
E956250,NA,NA
E956251,NA,NA
E956267,NA,NA
E956277,NA,NA
E956281,NA,NA
E956282,NA,NA
E956283,NA,NA
E956292,NA,NA
E956302,NA,NA
E956327,NA,NA
E956328,NA,NA
E956329,NA,NA
E956346,NA,NA
E956347,NA,NA
E956350,NA,NA
E956351,NA,NA
E956352,NA,NA
E956370,NA,NA
E956386,NA,NA
E956387,NA,NA
E956395,NA,NA
E956473,NA,NA
E956474,NA,NA
E956482,NA,NA
E956483,NA,NA
E956520,NA,NA
E956523,NA,NA
E956524,NA,NA
E956550,NA,NA
E956551,NA,NA
E956698,NA,NA
E956699,NA,NA
E956700,NA,NA
E956717,NA,NA
E956761,NA,NA
E956762,NA,NA
E956806,NA,NA
E956807,NA,NA
E956819,NA,NA
E956826,NA,NA
E956828,NA,NA
E956851,NA,NA
E956867,NA,NA
E956868,NA,NA
E956873,NA,NA
E956900,NA,NA
E956940,NA,NA
E956947,NA,NA
E956948,NA,NA
E956957,NA,NA
E956958,NA,NA
E956991,NA,NA
E956992,NA,NA
E956994,NA,NA
E956995,NA,NA
E956996,NA,NA
E956997,NA,NA
E956998,NA,NA
E956999,NA,NA
E957000,NA,NA
E964601,NA,NA
E964802,NA,NA
E983848,NA,NA
E984031,NA,NA
E984039,NA,NA
E984148,NA,NA
E984158,NA,NA
E984159,NA,NA
E984170,NA,NA
E984172,NA,NA
E984178,NA,NA
E984179,NA,NA
E984180,NA,NA
E984182,NA,NA
E984183,NA,NA
E984184,NA,NA
E984185,NA,NA
E984589,NA,NA
E984593,NA,NA
E984594,NA,NA
E984595,NA,NA
E984596,NA,NA
E984597,NA,NA
E984598,NA,NA
E984601,NA,NA
E984602,NA,NA
E984610,NA,NA
E984611,NA,NA
E984612,NA,NA
E984639,NA,NA
E984640,NA,NA
E984675,NA,NA
E984803,NA,NA
E984804,NA,NA
E984805,NA,NA
E984806,NA,NA
E984807,NA,NA
E984808,NA,NA
E984838,NA,NA
E984897,NA,NA
E984898,NA,NA
E984899,NA,NA
E984900,NA,NA
E984913,NA,NA
E984915,NA,NA
E984916,NA,NA
E984917,NA,NA
E985006,NA,NA
E985014,NA,NA
E985015,NA,NA
E985016,NA,NA
E985017,NA,NA
E985018,NA,NA
E985019,NA,NA
E985020,NA,NA
E985021,NA,NA
E985022,NA,NA
E985023,NA,NA
E985024,NA,NA
E985025,NA,NA
E985026,NA,NA
E985027,NA,NA
E985028,NA,NA
E985029,NA,NA
E985030,NA,NA
E985031,NA,NA
E985032,NA,NA
E985033,NA,NA
E985034,NA,NA
E985035,NA,NA
E985040,NA,NA
E985041,NA,NA
E985043,NA,NA
E985044,NA,NA
E985046,NA,NA
E985047,NA,NA
E985048,NA,NA
E985049,NA,NA
E985050,NA,NA
E985051,NA,NA
E985052,NA,NA
E985060,NA,NA
E985061,NA,NA
E985062,NA,NA
E985063,NA,NA
E985064,NA,NA
E985065,NA,NA
E985066,NA,NA
E985067,NA,NA
E985069,NA,NA
E985070,NA,NA
E985071,NA,NA
E985072,NA,NA
E985073,NA,NA
E985074,NA,NA
E985075,NA,NA
E985076,NA,NA
E985077,NA,NA
E985078,NA,NA
E985079,NA,NA
E985080,NA,NA
E985081,NA,NA
E985082,NA,NA
E985083,NA,NA
E985084,NA,NA
E985085,NA,NA
E985086,NA,NA
E985087,NA,NA
E985088,NA,NA
E985089,NA,NA
E985090,NA,NA
E985091,NA,NA
E985092,NA,NA
E985093,NA,NA
E985094,NA,NA
E985095,NA,NA
E985097,NA,NA
E985098,NA,NA
E985099,NA,NA
E985208,NA,NA
E985299,NA,NA
E985300,NA,NA
E985311,NA,NA
E985323,NA,NA
E985487,NA,NA
EO66181,NA,NA
EO66193,NA,NA
EO66320,NA,NA
F_1164042,NA,NA
F_1176080,NA,NA
F_1176332,NA,NA
F_1176337,NA,NA
F_1176845,NA,NA
F_1177357,NA,NA
F_1177862,NA,NA
F_1177868,NA,NA
F_1177870,NA,NA
F_1179661,NA,NA
F_1179913,NA,NA
F_1194508,NA,NA
F_1194510,NA,NA
F_1196044,NA,NA
F_1196560,NA,NA
F_1197070,NA,NA
F_1228048,NA,NA
F_1228292,NA,NA
F_1228293,NA,NA
F_1228294,NA,NA
F_1228295,NA,NA
F_1228296,NA,NA
F_1232144,NA,NA
F_1232145,NA,NA
F_1232390,NA,NA
F_1232392,NA,NA
F_1232394,NA,NA
F_1232395,NA,NA
F_1251085,NA,NA
F_1251088,NA,NA
F_1251599,NA,NA
F_1251847,NA,NA
F_1254666,NA,NA
F_1381643,NA,NA
F_1381646,NA,NA
F_1381647,NA,NA
F_1382412,NA,NA
F_1382927,NA,NA
F_1382929,NA,NA
F_1383180,NA,NA
F_1383182,NA,NA
F_1383688,NA,NA
F_1383950,NA,NA
F_1384714,NA,NA
F_1385231,NA,NA
F_1385479,NA,NA
F_1385480,NA,NA
F_1385488,NA,NA
F_1478156,NA,NA
F_1478160,NA,NA
F_1479184,NA,NA
F_1516048,NA,NA
F_1517839,NA,NA
F_1518094,NA,NA
F_1518605,NA,NA
F_1519115,NA,NA
F_1519116,NA,NA
F_1519117,NA,NA
F_1519118,NA,NA
F_1519120,NA,NA
F_1519121,NA,NA
F_1529355,NA,NA
F_1529359,NA,NA
F_1529360,NA,NA
F_1529609,NA,NA
F_1529610,NA,NA
F_1529613,NA,NA
F_1530124,NA,NA
F_1530126,NA,NA
F_1530382,NA,NA
F_1530383,NA,NA
F_1530384,NA,NA
F_1530387,NA,NA
F_1530890,NA,NA
F_1531920,NA,NA
F_1534217,NA,NA
F_1595406,NA,NA
F_1595407,NA,NA
F_1596944,NA,NA
F_1601285,NA,NA
F_1702925,NA,NA
F_1715470,NA,NA
F_1718289,NA,NA
F_1731596,NA,NA
F_1731597,NA,NA
F_1731601,NA,NA
F_1731602,NA,NA
F_1731847,NA,NA
F_1731848,NA,NA
F_1731849,NA,NA
F_1731850,NA,NA
F_1731851,NA,NA
F_1731852,NA,NA
F_1731853,NA,NA
F_1731854,NA,NA
F_1731855,NA,NA
F_1731856,NA,NA
F_1732105,NA,NA
F_1732106,NA,NA
F_1732107,NA,NA
F_1732108,NA,NA
F_1732109,NA,NA
F_1732110,NA,NA
F_1732111,NA,NA
F_1732112,NA,NA
F_1732113,NA,NA
F_1732363,NA,NA
F_1732364,NA,NA
F_1732365,NA,NA
F_1732366,NA,NA
F_1732367,NA,NA
F_1732368,NA,NA
F_1732369,NA,NA
F_1732370,NA,NA
F_1732617,NA,NA
F_1732618,NA,NA
F_1732619,NA,NA
F_1732620,NA,NA
F_1732621,NA,NA
F_1732622,NA,NA
F_1732623,NA,NA
F_1732874,NA,NA
F_1732875,NA,NA
F_1732876,NA,NA
F_1732877,NA,NA
F_1732878,NA,NA
F_1732880,NA,NA
F_1732881,NA,NA
F_1733129,NA,NA
F_1733130,NA,NA
F_1733131,NA,NA
F_1733132,NA,NA
F_1733133,NA,NA
F_1733134,NA,NA
F_1733135,NA,NA
F_1733136,NA,NA
F_1733387,NA,NA
F_1733388,NA,NA
F_1733389,NA,NA
F_1733390,NA,NA
F_1733391,NA,NA
F_1733392,NA,NA
F_1733393,NA,NA
F_1733636,NA,NA
F_1733637,NA,NA
F_1733639,NA,NA
F_1733640,NA,NA
F_1733641,NA,NA
F_1733642,NA,NA
F_1733643,NA,NA
F_1733644,NA,NA
F_1733645,NA,NA
F_1733646,NA,NA
F_1733647,NA,NA
F_1733648,NA,NA
F_1734152,NA,NA
F_1734153,NA,NA
F_1734155,NA,NA
F_1734156,NA,NA
F_1734157,NA,NA
F_1734158,NA,NA
F_1734159,NA,NA
F_1734160,NA,NA
F_1734161,NA,NA
F_1734408,NA,NA
F_1734409,NA,NA
F_1734410,NA,NA
F_1734411,NA,NA
F_1734412,NA,NA
F_1734413,NA,NA
F_1734414,NA,NA
F_1734415,NA,NA
F_1734416,NA,NA
F_1734664,NA,NA
F_1734665,NA,NA
F_1734666,NA,NA
F_1734667,NA,NA
F_1734668,NA,NA
F_1734669,NA,NA
F_1734670,NA,NA
F_1734671,NA,NA
F_1734672,NA,NA
F_1734923,NA,NA
F_1734924,NA,NA
F_1734925,NA,NA
F_1734926,NA,NA
F_1734929,NA,NA
F_1735179,NA,NA
F_1735180,NA,NA
F_1751559,NA,NA
F_1751824,NA,NA
F_1755912,NA,NA
F_1851152,NA,NA
F_1851655,NA,NA
F_1851656,NA,NA
F_1851657,NA,NA
F_1851658,NA,NA
F_1851660,NA,NA
F_1851661,NA,NA
F_1851662,NA,NA
F_1851663,NA,NA
F_1851664,NA,NA
F_1851916,NA,NA
F_1851917,NA,NA
F_1851918,NA,NA
F_1851919,NA,NA
F_1851920,NA,NA
F_1851921,NA,NA
F_1852166,NA,NA
F_1852167,NA,NA
F_1852168,NA,NA
F_1852169,NA,NA
F_1852170,NA,NA
F_1852171,NA,NA
F_1852172,NA,NA
F_1852173,NA,NA
F_1852174,NA,NA
F_1852175,NA,NA
F_1852176,NA,NA
F_1852426,NA,NA
F_1852427,NA,NA
F_1852428,NA,NA
F_1852429,NA,NA
F_1852430,NA,NA
F_1852431,NA,NA
F_1852432,NA,NA
F_1852433,NA,NA
F_1852680,NA,NA
F_1852681,NA,NA
F_1852682,NA,NA
F_1852683,NA,NA
F_1852684,NA,NA
F_1852685,NA,NA
F_1852686,NA,NA
F_1852687,NA,NA
F_1852948,NA,NA
F_1853443,NA,NA
F_1991692,NA,NA
F_1992459,NA,NA
F_1992461,NA,NA
F_1992968,NA,NA
F_1993226,NA,NA
F_1993740,NA,NA
F_1993744,NA,NA
F_1993988,NA,NA
F_1995533,NA,NA
F_1996814,NA,NA
F_1997325,NA,NA
F_1997840,NA,NA
F_1998088,NA,NA
F_1998350,NA,NA
F_1998351,NA,NA
F_1998352,NA,NA
F_1998609,NA,NA
F_1999115,NA,NA
F_1999373,NA,NA
F_1999632,NA,NA
F_20051B194,NA,NA
F_20051B222,NA,NA
F_20051CH1,NA,NA
F_20051CP38A,NA,NA
F_20051CP39,NA,NA
F_20051EX38,NA,NA
F_20051EX49A,NA,NA
F_20051H18,NA,NA
F_20051H22,NA,NA
F_20051O44,NA,NA
F_20051SC2,NA,NA
F_20051STB89,NA,NA
F_20051W1,NA,NA
F_20051W56,NA,NA
F_20061B188,NA,NA
F_20061C156,NA,NA
F_20061CP38A,NA,NA
F_20061CP5,NA,NA
F_20061EX32,NA,NA
F_20061EX41A,NA,NA
F_20061EX41EX,NA,NA
F_20061EX43,NA,NA
F_20061EX6,NA,NA
F_20061MP6,NA,NA
F_20061O113,NA,NA
F_20061O81,NA,NA
F_20061P17,NA,NA
F_20061SC4,NA,NA
F_20061SW35,NA,NA
F_20061SW6,NA,NA
F_20061SW62,NA,NA
F_20061W103A,NA,NA
F_20061W31,NA,NA
F_20071B159,NA,NA
F_20071B188,NA,NA
F_20071B218,NA,NA
F_20071CP7,NA,NA
F_20071EX22,NA,NA
F_20071EX41A,NA,NA
F_20071MP74,NA,NA
F_20071MP76,NA,NA
F_20071O104,NA,NA
F_20071O114,NA,NA
F_20071O50,NA,NA
F_20071P15,NA,NA
F_20081B181,NA,NA
F_20081EX41EX,NA,NA
F_20081O1,NA,NA
F_20081O106,NA,NA
F_20081O64,NA,NA
F_20081SW15,NA,NA
F_20081SW32,NA,NA
F_20082CP21,NA,NA
F_20082O107,NA,NA
F_20091C147,NA,NA
F_20091CP38A,NA,NA
F_20091EX41E,NA,NA
F_20091EX42,NA,NA
F_20091EX62C,NA,NA
F_20091EX92,NA,NA
F_20091SW42,NA,NA
F_20101B81,NA,NA
F_20101CC2,NA,NA
F_20101CC5,NA,NA
F_20101CP12,NA,NA
F_20101EX41E,NA,NA
F_20101EX68,NA,NA
F_20101H18,NA,NA
F_20101H21,NA,NA
F_20101H22,NA,NA
F_20101H5,NA,NA
F_20101O104,NA,NA
F_20101SB31,NA,NA
F_20101ST1,NA,NA
F_20101ST22,NA,NA
F_20101SW107,NA,NA
F_20101SW131,NA,NA
F_20101W79,NA,NA
F_20102O31,NA,NA
F_20102O67,NA,NA
F_20102O70,NA,NA
F_2014471,NA,NA
F_2016272,NA,NA
F_2016780,NA,NA
F_2021135,NA,NA
F_2134025,NA,NA
F_2134026,NA,NA
F_2135567,NA,NA
F_2136848,NA,NA
F_2138126,NA,NA
F_2138127,NA,NA
F_2138382,NA,NA
F_2167566,NA,NA
F_2167576,NA,NA
F_2167596,NA,NA
F_2169436,NA,NA
F_2169696,NA,NA
F_2169766,NA,NA
F_2169786,NA,NA
F_2169836,NA,NA
F_2169896,NA,NA
F_2170536,NA,NA
F_2170896,NA,NA
F_2170946,NA,NA
F_2171316,NA,NA
F_2171636,NA,NA
F_2172296,NA,NA
F_2173016,NA,NA
F_2173306,NA,NA
F_2173546,NA,NA
F_2173556,NA,NA
F_2173566,NA,NA
F_2173576,NA,NA
F_2173586,NA,NA
F_2173596,NA,NA
F_2173606,NA,NA
F_2173616,NA,NA
F_2173626,NA,NA
F_2173636,NA,NA
F_2173646,NA,NA
F_2173656,NA,NA
F_2173666,NA,NA
F_2174506,NA,NA
F_2175016,NA,NA
F_2175466,NA,NA
F_2175486,NA,NA
F_2175756,NA,NA
F_2176466,NA,NA
F_2177356,NA,NA
F_2187606,NA,NA
F_2187636,NA,NA
F_2187796,NA,NA
F_2188366,NA,NA
F_2188376,NA,NA
F_2188546,NA,NA
F_2188756,NA,NA
F_2191046,NA,NA
F_2191066,NA,NA
F_2191946,NA,NA
F_2192076,NA,NA
F_2192506,NA,NA
F_2193336,NA,NA
F_2196436,NA,NA
F_2197606,NA,NA
F_2197776,NA,NA
F_2197826,NA,NA
F_2197936,NA,NA
F_2198006,NA,NA
F_2198986,NA,NA
F_2199396,NA,NA
F_2199526,NA,NA
F_2202796,NA,NA
F_2202806,NA,NA
F_2202876,NA,NA
F_2203446,NA,NA
F_2205006,NA,NA
F_2205036,NA,NA
F_2205046,NA,NA
F_2207166,NA,NA
F_2208676,NA,NA
F_2208806,NA,NA
F_2208916,NA,NA
F_2209036,NA,NA
F_2209156,NA,NA
F_2209176,NA,NA
F_2209216,NA,NA
F_2209236,NA,NA
F_2209286,NA,NA
F_2209546,NA,NA
F_2209736,NA,NA
F_2209756,NA,NA
F_2210006,NA,NA
F_2210056,NA,NA
F_2210066,NA,NA
F_2210076,NA,NA
F_2210096,NA,NA
F_2210526,NA,NA
F_2210546,NA,NA
F_2211206,NA,NA
F_2214776,NA,NA
F_2214906,NA,NA
F_2215016,NA,NA
F_2217766,NA,NA
F_2217816,NA,NA
F_2218406,NA,NA
F_2219336,NA,NA
F_2219346,NA,NA
F_2219356,NA,NA
F_2219406,NA,NA
F_2220006,NA,NA
F_2220226,NA,NA
F_2220496,NA,NA
F_2220556,NA,NA
F_2220626,NA,NA
F_2220646,NA,NA
F_2220796,NA,NA
F_2223066,NA,NA
F_2223076,NA,NA
F_2223086,NA,NA
F_2223096,NA,NA
F_2223106,NA,NA
F_2223116,NA,NA
F_2223136,NA,NA
F_2223146,NA,NA
F_2223156,NA,NA
F_2223686,NA,NA
F_2223696,NA,NA
F_2223816,NA,NA
F_2224546,NA,NA
F_2229016,NA,NA
F_2229096,NA,NA
F_2229236,NA,NA
F_2229816,NA,NA
F_2229956,NA,NA
F_2229986,NA,NA
F_2230046,NA,NA
F_2230076,NA,NA
F_2230166,NA,NA
F_2230206,NA,NA
F_2230446,NA,NA
F_2232526,NA,NA
F_2232736,NA,NA
F_2234066,NA,NA
F_2234326,NA,NA
F_2234356,NA,NA
F_2234596,NA,NA
F_2234766,NA,NA
F_2236826,NA,NA
F_2236946,NA,NA
F_2237066,NA,NA
F_2239026,NA,NA
F_2239066,NA,NA
F_2239116,NA,NA
F_2239176,NA,NA
F_2239556,NA,NA
F_2243096,NA,NA
F_2243306,NA,NA
F_2243396,NA,NA
F_2243506,NA,NA
F_2243626,NA,NA
F_2243846,NA,NA
F_2244736,NA,NA
F_2244846,NA,NA
F_2244946,NA,NA
F_2244956,NA,NA
F_2246176,NA,NA
F_2246206,NA,NA
F_2246236,NA,NA
F_2246246,NA,NA
F_2246746,NA,NA
F_2250776,NA,NA
F_2252596,NA,NA
F_2252626,NA,NA
F_2252646,NA,NA
F_2252746,NA,NA
F_2257656,NA,NA
F_2258336,NA,NA
F_2258586,NA,NA
F_2258976,NA,NA
F_2258996,NA,NA
F_2259026,NA,NA
F_2259036,NA,NA
F_2259046,NA,NA
F_2259126,NA,NA
F_2259566,NA,NA
F_2259606,NA,NA
F_2259976,NA,NA
F_2260036,NA,NA
F_2260686,NA,NA
F_2260726,NA,NA
F_2260856,NA,NA
